2025-10-27T00:43:35.827860+00:00,DEBUG,Current price for PEPEUSD: 7.371e-06,pepe_usd_sell_20251027_37,PEPEUSD,7.371e-06
2025-10-27T00:43:35.828103+00:00,DEBUG,Current price for PEPEUSD: 7.371e-06,pepe_usd_buy_20251027_38,PEPEUSD,7.371e-06
2025-10-27T00:43:35.828337+00:00,DEBUG,Current price for PONKEUSD: 0.06726,ponke_usd_sell_20251027_39,PONKEUSD,0.06726
2025-10-27T00:43:35.828568+00:00,DEBUG,Current price for PONKEUSD: 0.06726,ponke_usd_buy_20251027_40,PONKEUSD,0.06726
2025-10-27T00:43:35.828815+00:00,DEBUG,Current price for POPCATUSD: 0.1648,popcat_usd_sell_20251027_41,POPCATUSD,0.1648
2025-10-27T00:43:35.829059+00:00,DEBUG,Current price for POPCATUSD: 0.1648,popcat_usd_buy_20251027_42,POPCATUSD,0.1648
2025-10-27T00:43:35.829289+00:00,DEBUG,Current price for TRUMPUSD: 6.28,trump_usd_sell_20251027_43,TRUMPUSD,6.28
2025-10-27T00:43:35.829516+00:00,DEBUG,Current price for TRUMPUSD: 6.28,trump_usd_buy_20251027_44,TRUMPUSD,6.28
2025-10-27T00:43:35.829747+00:00,DEBUG,Current price for ATHUSD: 0.03127,ath_usd_sell_20251027_45,ATHUSD,0.03127
2025-10-27T00:43:35.830013+00:00,DEBUG,Current price for ATHUSD: 0.03127,ath_usd_buy_20251027_46,ATHUSD,0.03127
2025-10-27T00:43:35.830245+00:00,DEBUG,Current price for NANOUSD: 0.709708,nano_usd_sell_20251027_47,NANOUSD,0.709708
2025-10-27T00:43:35.830473+00:00,DEBUG,Current price for NANOUSD: 0.709708,nano_usd_buy_20251027_48,NANOUSD,0.709708
2025-10-27T00:43:35.830704+00:00,DEBUG,Current price for RAYUSD: 1.945,ray_usd_sell_20251027_49,RAYUSD,1.945
2025-10-27T00:43:35.830964+00:00,DEBUG,Current price for RAYUSD: 1.945,ray_usd_buy_20251027_50,RAYUSD,1.945
2025-10-27T00:43:35.831193+00:00,DEBUG,Current price for RENDERUSD: 2.59,render_usd_sell_20251027_51,RENDERUSD,2.59
2025-10-27T00:43:35.831421+00:00,DEBUG,Current price for RENDERUSD: 2.59,render_usd_buy_20251027_52,RENDERUSD,2.59
2025-10-27T00:43:35.831648+00:00,DEBUG,Current price for SUPERUSD: 0.416,super_usd_sell_20251027_53,SUPERUSD,0.416
2025-10-27T00:43:35.831914+00:00,DEBUG,Current price for SUPERUSD: 0.416,super_usd_buy_20251027_54,SUPERUSD,0.416
2025-10-27T00:43:35.832148+00:00,DEBUG,Current price for WALUSD: 0.25963,wal_usd_sell_20251027_55,WALUSD,0.25963
2025-10-27T00:43:35.832374+00:00,DEBUG,Current price for WALUSD: 0.25963,wal_usd_buy_20251027_56,WALUSD,0.25963
2025-10-27T00:43:35.834713+00:00,DEBUG,Saved state for 80 configurations
2025-10-27T00:43:35.834997+00:00,DEBUG,Sleeping for 60 seconds (1s increments)
2025-10-27T00:43:57.574183+00:00,DEBUG,Loaded state for 80 configurations
2025-10-27T00:45:26.636029+00:00,WARNING,Config validation warning [btc_usd_buy_2] volume: Volume is very small (0.000055). This may be below minimum order sizes for some pairs,btc_usd_buy_2,volume
2025-10-27T00:45:26.636479+00:00,WARNING,Config validation warning [meme_usd_buy_36] threshold_price: Threshold price is very small (0.00161845). Please verify this is correct,meme_usd_buy_36,threshold_price
2025-10-27T00:45:26.636807+00:00,WARNING,Config validation warning [meme_usd_buy_36] volume: Volume is very large (3685.49). Please verify this is correct and you have sufficient balance,meme_usd_buy_36,volume
2025-10-27T00:45:26.637105+00:00,WARNING,Config validation warning [eth_usd_sell_20251027_1] threshold_price: Small gap between threshold (4291.41) and current price (4181.08). Gap is 2.63% but trailing offset is 2.00%. Consider a gap of at least 4.0% for best results.,eth_usd_sell_20251027_1,threshold_price
2025-10-27T00:45:26.637428+00:00,WARNING,"Config validation warning [eth_usd_sell_20251027_1] balance: Available XETH (spot+funding): 0.00133986 (Contributors: ETH.F=0.00133986, XETH=0.00000000) — insufficient for required volume 0.01000000",eth_usd_sell_20251027_1,balance
2025-10-27T00:45:26.637704+00:00,WARNING,"Config validation warning [eth_usd_sell_20251027_1] volume: Insufficient XETH balance for sell order. Required: 0.01000000, Available: 0.00133986. You can add funds before the order triggers.",eth_usd_sell_20251027_1,volume
2025-10-27T00:45:26.637988+00:00,WARNING,Config validation warning [sol_usd_sell_20251027_3] threshold_price: Small gap between threshold (208.90) and current price (203.19). Gap is 2.81% but trailing offset is 2.00%. Consider a gap of at least 4.0% for best results.,sol_usd_sell_20251027_3,threshold_price
2025-10-27T00:45:26.638243+00:00,WARNING,Config validation warning [ltc_usd_sell_20251027_5] threshold_price: Small gap between threshold (104.30) and current price (100.47). Gap is 3.81% but trailing offset is 2.00%. Consider a gap of at least 4.0% for best results.,ltc_usd_sell_20251027_5,threshold_price
2025-10-27T00:45:26.638494+00:00,WARNING,Config validation warning [aave_usd_sell_20251027_11] threshold_price: Small gap between threshold (249.60) and current price (241.49). Gap is 3.35% but trailing offset is 2.00%. Consider a gap of at least 4.0% for best results.,aave_usd_sell_20251027_11,threshold_price
2025-10-27T00:45:26.638740+00:00,WARNING,Config validation warning [dydx_usd_sell_20251027_17] threshold_price: Small gap between threshold (0.36) and current price (0.35). Gap is 3.28% but trailing offset is 2.00%. Consider a gap of at least 4.0% for best results.,dydx_usd_sell_20251027_17,threshold_price
